temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
2.6,16.1,16.5,2.3,0.09583333333333333,low
28.2,12.7,6.8,3.2,0.13333333333333333,low
33.8,6.1,36.2,1.9,0.07916666666666666,low
4.8,19.7,8.0,3.8,0.15833333333333333,low
-0.7,5.5,35.1,3.3,0.13749999999999998,low
-3.9,4.1,34.6,1.1,0.04583333333333334,low
23.9,8.8,23.0,0.0,0.0,low
22.3,1.1,6.8,0.0,0.0,low
19.6,19.6,15.7,4.4,0.18333333333333335,low
5.4,11.8,16.0,2.5,0.10416666666666667,low
12.6,11.1,35.0,6.7,0.2791666666666667,low
21.8,13.1,5.7,5.6,0.2333333333333333,low
17.4,9.9,41.5,4.0,0.16666666666666666,low
39.5,0.6,38.1,6.1,0.25416666666666665,low
1.1,12.2,9.3,2.5,0.10416666666666667,low
26.3,14.3,36.0,6.9,0.28750000000000003,low
13.2,8.3,33.4,4.8,0.19999999999999998,low
14.3,15.1,37.4,5.0,0.20833333333333334,low
27.3,4.5,9.4,0.0,0.0,low
26.2,4.4,7.9,0.0,0.0,low
39.6,3.2,11.8,1.3,0.05416666666666667,low
0.8,7.4,18.3,0.0,0.0,low
-0.3,16.9,39.7,10.2,0.425,medium
27.6,16.6,36.9,4.5,0.1875,low
21.0,7.7,46.3,2.5,0.10416666666666667,low
7.3,11.8,2.9,3.0,0.125,low
-1.4,14.4,0.6,2.0,0.08333333333333333,low
-1.1,4.8,35.0,1.4,0.05833333333333333,low
35.2,3.4,14.0,3.4,0.14166666666666666,low
3.6,19.4,16.7,4.2,0.17500000000000002,low
9.6,12.4,27.3,2.2,0.09166666666666667,low
5.2,19.6,5.1,5.1,0.2125,low
11.0,6.8,32.1,1.4,0.05833333333333333,low
-1.9,14.1,16.3,5.7,0.23750000000000002,low
18.4,4.5,31.6,2.0,0.08333333333333333,low
-2.0,5.2,41.7,4.9,0.2041666666666667,low
31.0,10.2,8.6,3.2,0.13333333333333333,low
5.5,6.4,46.5,4.8,0.19999999999999998,low
19.3,3.4,26.5,0.0,0.0,low
34.6,5.3,46.1,3.2,0.13333333333333333,low
24.3,0.7,10.4,0.0,0.0,low
19.0,14.1,30.2,6.3,0.2625,low
9.6,9.8,20.2,0.0,0.0,low
10.0,1.9,38.7,3.8,0.15833333333333333,low
25.1,3.4,30.3,2.7,0.1125,low
39.7,2.1,24.7,2.3,0.09583333333333333,low
24.8,12.3,45.6,8.1,0.33749999999999997,medium
20.1,1.9,18.9,0.0,0.0,low
27.9,15.1,11.0,4.1,0.1708333333333333,low
15.9,0.4,30.4,4.7,0.19583333333333333,low
-2.3,5.0,31.2,1.6,0.06666666666666667,low
20.3,17.8,22.0,3.4,0.14166666666666666,low
38.1,14.4,24.3,4.7,0.19583333333333333,low
2.9,1.5,48.0,3.2,0.13333333333333333,low
26.1,16.4,36.6,7.0,0.2916666666666667,low
4.0,9.9,5.5,0.0,0.0,low
19.1,16.9,10.6,2.6,0.10833333333333334,low
-0.6,12.0,48.8,6.2,0.25833333333333336,low
15.3,13.6,36.3,8.5,0.3541666666666667,medium
29.0,19.9,45.8,7.3,0.30416666666666664,medium
10.6,4.6,15.2,0.0,0.0,low
24.9,12.5,37.1,8.2,0.3416666666666666,medium
30.8,9.2,35.7,3.3,0.13749999999999998,low
36.7,0.8,14.7,3.4,0.14166666666666666,low
5.6,0.3,27.5,0.0,0.0,low
13.0,2.4,31.4,4.3,0.17916666666666667,low
1.9,13.0,24.1,4.7,0.19583333333333333,low
39.7,11.3,41.4,8.2,0.3416666666666666,medium
36.7,11.1,41.6,9.5,0.3958333333333333,medium
19.3,0.6,42.5,4.8,0.19999999999999998,low
32.9,9.4,40.2,4.7,0.19583333333333333,low
18.4,18.5,24.4,4.8,0.19999999999999998,low
23.1,8.0,19.1,0.0,0.0,low
-1.0,12.5,41.6,9.0,0.375,medium
29.0,15.6,24.5,5.4,0.225,low
0.7,15.7,12.3,5.4,0.225,low
32.2,10.4,25.4,3.4,0.14166666666666666,low
30.2,17.2,7.1,4.6,0.19166666666666665,low
26.9,7.8,34.6,1.4,0.05833333333333333,low
-3.4,17.8,16.8,4.7,0.19583333333333333,low
8.6,4.8,13.0,0.0,0.0,low
6.8,5.6,47.8,1.7,0.07083333333333333,low
11.2,1.1,38.8,4.3,0.17916666666666667,low
-1.1,15.9,39.4,6.9,0.28750000000000003,low
37.2,8.3,31.2,5.1,0.2125,low
19.9,4.6,42.0,2.4,0.09999999999999999,low
8.7,4.6,38.0,3.9,0.1625,low
12.9,18.0,29.9,2.2,0.09166666666666667,low
15.1,16.7,48.1,7.7,0.32083333333333336,medium
22.0,11.1,9.6,3.6,0.15,low
18.2,12.3,47.2,6.4,0.26666666666666666,low
36.4,9.5,20.1,2.9,0.12083333333333333,low
17.4,7.8,26.4,0.0,0.0,low
39.6,18.3,6.1,6.3,0.2625,low
33.3,2.5,27.0,0.0,0.0,low
4.4,8.4,30.6,2.0,0.08333333333333333,low
36.9,6.9,49.9,4.3,0.17916666666666667,low
0.2,10.0,48.8,4.2,0.17500000000000002,low
31.8,9.2,48.3,2.7,0.1125,low
12.1,10.4,17.4,2.7,0.1125,low
34.5,2.8,49.6,3.4,0.14166666666666666,low
34.1,10.3,22.8,2.8,0.11666666666666665,low
31.3,4.8,42.6,4.0,0.16666666666666666,low
30.6,3.7,10.8,0.0,0.0,low
8.7,1.3,25.3,0.0,0.0,low
-1.4,15.3,48.3,4.9,0.2041666666666667,low
13.1,8.5,47.4,4.8,0.19999999999999998,low
2.8,12.5,34.2,7.7,0.32083333333333336,medium
26.3,14.6,39.9,9.8,0.4083333333333334,medium
10.6,13.6,8.8,5.8,0.24166666666666667,low
38.9,9.4,36.1,6.1,0.25416666666666665,low
23.8,7.8,30.9,3.7,0.15416666666666667,low
32.0,7.5,4.6,0.0,0.0,low
1.0,12.8,5.7,5.6,0.2333333333333333,low
33.8,9.9,5.4,0.0,0.0,low
36.5,17.0,36.2,9.2,0.3833333333333333,medium
16.9,17.5,7.1,3.5,0.14583333333333334,low
22.3,3.4,23.4,0.0,0.0,low
29.4,2.7,17.8,0.0,0.0,low
2.9,12.6,27.5,2.9,0.12083333333333333,low
17.6,6.0,35.3,2.0,0.08333333333333333,low
12.9,0.4,34.2,3.9,0.1625,low
1.6,17.8,25.8,5.5,0.22916666666666666,low
11.5,4.5,23.2,0.0,0.0,low
-1.9,18.6,19.9,4.9,0.2041666666666667,low
-3.8,14.3,43.1,7.3,0.30416666666666664,medium
1.1,15.3,16.5,3.4,0.14166666666666666,low
38.3,4.0,13.0,1.5,0.0625,low
19.7,4.7,37.2,1.0,0.041666666666666664,low
38.5,10.4,18.0,7.2,0.3,low
14.5,3.4,42.3,1.3,0.05416666666666667,low
9.0,6.1,16.4,0.0,0.0,low
17.8,6.4,35.1,1.3,0.05416666666666667,low
14.8,3.2,2.3,0.0,0.0,low
-0.2,4.1,19.3,0.0,0.0,low
23.8,15.8,17.2,3.3,0.13749999999999998,low
4.7,3.3,40.8,1.4,0.05833333333333333,low
22.9,0.6,48.4,3.7,0.15416666666666667,low
24.3,12.6,23.0,3.6,0.15,low
1.8,19.5,41.2,5.8,0.24166666666666667,low
-2.2,6.6,35.0,2.7,0.1125,low
30.1,2.4,48.4,2.7,0.1125,low
15.7,11.4,40.6,7.6,0.31666666666666665,medium
-2.4,18.1,3.9,3.5,0.14583333333333334,low
39.8,15.7,35.7,8.0,0.3333333333333333,medium
-2.4,12.5,26.8,3.1,0.12916666666666668,low
26.3,6.3,0.8,0.0,0.0,low
39.3,10.8,12.6,4.3,0.17916666666666667,low
5.8,1.8,46.1,3.2,0.13333333333333333,low
1.4,13.6,46.3,6.9,0.28750000000000003,low
0.5,14.5,39.9,3.5,0.14583333333333334,low
8.6,19.3,49.1,6.6,0.27499999999999997,low
-0.5,5.2,40.3,4.1,0.1708333333333333,low
26.1,0.4,0.5,0.0,0.0,low
-2.2,10.9,14.4,3.2,0.13333333333333333,low
17.9,14.1,1.5,2.5,0.10416666666666667,low
39.9,15.8,4.7,7.0,0.2916666666666667,low
31.6,3.9,10.9,0.0,0.0,low
22.7,5.2,25.2,0.0,0.0,low
8.8,10.3,42.4,7.1,0.29583333333333334,low
23.1,6.6,43.1,4.3,0.17916666666666667,low
18.7,17.2,30.8,5.1,0.2125,low
14.2,9.5,46.4,4.3,0.17916666666666667,low
0.9,16.0,25.0,4.6,0.19166666666666665,low
34.9,11.6,44.5,9.0,0.375,medium
15.2,15.5,22.7,3.9,0.1625,low
3.8,6.7,13.9,0.0,0.0,low
11.5,16.6,45.8,4.7,0.19583333333333333,low
13.6,5.5,19.4,0.0,0.0,low
32.2,10.9,25.2,2.9,0.12083333333333333,low
28.0,4.3,16.4,0.0,0.0,low
29.6,9.5,33.1,2.3,0.09583333333333333,low
-4.5,6.4,49.8,2.0,0.08333333333333333,low
13.7,5.3,1.3,0.0,0.0,low
16.7,19.3,45.0,6.8,0.2833333333333333,low
-4.1,3.2,0.2,0.0,0.0,low
6.7,15.7,18.2,2.4,0.09999999999999999,low
29.2,19.7,8.4,2.4,0.09999999999999999,low
1.2,0.4,37.9,2.4,0.09999999999999999,low
19.1,14.0,2.5,4.2,0.17500000000000002,low
4.7,5.1,27.7,0.0,0.0,low
-4.5,0.8,14.7,0.0,0.0,low
5.9,8.1,6.7,0.0,0.0,low
38.9,18.7,38.6,8.9,0.37083333333333335,medium
31.1,0.2,10.9,0.0,0.0,low
38.2,11.8,11.2,7.5,0.3125,medium
17.0,10.0,13.8,0.0,0.0,low
-0.1,17.5,29.3,2.0,0.08333333333333333,low
19.7,1.7,33.0,4.5,0.1875,low
15.4,13.6,0.9,5.6,0.2333333333333333,low
33.0,13.6,12.1,2.1,0.08750000000000001,low
-0.6,13.4,21.5,2.3,0.09583333333333333,low
17.0,18.8,16.6,4.0,0.16666666666666666,low
1.8,16.5,44.2,5.0,0.20833333333333334,low
9.6,0.8,39.4,3.3,0.13749999999999998,low
28.2,9.4,31.3,3.4,0.14166666666666666,low
16.4,8.0,16.9,0.0,0.0,low
11.9,6.2,35.0,2.0,0.08333333333333333,low
12.8,9.0,42.2,1.2,0.049999999999999996,low
15.7,7.7,29.7,0.0,0.0,low
30.3,8.6,39.2,3.9,0.1625,low
35.1,19.6,37.5,10.6,0.44166666666666665,medium
38.0,1.8,28.6,1.6,0.06666666666666667,low
30.4,18.4,15.6,5.2,0.21666666666666667,low
9.2,9.6,37.3,3.8,0.15833333333333333,low
26.0,12.5,10.3,4.6,0.19166666666666665,low
14.7,16.6,39.0,4.3,0.17916666666666667,low
6.5,7.2,40.2,4.7,0.19583333333333333,low
32.8,8.6,41.1,2.2,0.09166666666666667,low
-3.3,8.2,23.6,0.0,0.0,low
35.6,7.5,9.6,2.0,0.08333333333333333,low
15.8,18.5,5.0,4.3,0.17916666666666667,low
23.7,16.6,37.2,6.7,0.2791666666666667,low
24.7,2.2,44.3,2.2,0.09166666666666667,low
35.3,2.2,32.5,5.8,0.24166666666666667,low
23.7,8.6,7.2,0.0,0.0,low
22.6,2.0,46.7,4.8,0.19999999999999998,low
-2.0,12.4,49.5,5.4,0.225,low
18.3,2.9,21.7,0.0,0.0,low
1.8,10.4,29.7,2.2,0.09166666666666667,low
28.2,0.1,38.9,3.6,0.15,low
18.0,6.3,36.8,2.7,0.1125,low
25.6,13.5,48.4,10.0,0.4166666666666667,medium
-3.1,9.7,5.7,0.0,0.0,low
-1.2,19.6,29.0,5.9,0.24583333333333335,low
27.2,17.5,34.6,5.7,0.23750000000000002,low
-1.8,7.2,44.5,2.0,0.08333333333333333,low
-1.8,0.9,43.7,1.7,0.07083333333333333,low
-4.5,16.9,48.9,4.7,0.19583333333333333,low
38.0,18.2,25.6,7.8,0.325,medium
28.2,16.4,41.5,7.9,0.32916666666666666,medium
10.9,2.6,21.4,0.0,0.0,low
8.3,20.0,21.1,4.4,0.18333333333333335,low
10.7,5.2,12.7,0.0,0.0,low
29.9,14.5,40.9,5.4,0.225,low
24.8,18.2,49.3,5.5,0.22916666666666666,low
3.3,4.7,12.8,0.0,0.0,low
2.8,18.2,2.8,4.5,0.1875,low
-0.6,6.2,40.8,1.8,0.075,low
24.7,19.5,31.0,5.1,0.2125,low
29.4,5.6,48.0,2.5,0.10416666666666667,low
6.9,19.1,12.6,2.5,0.10416666666666667,low
-4.1,1.1,3.6,0.0,0.0,low
-1.3,14.2,24.6,3.1,0.12916666666666668,low
38.6,10.6,4.3,4.6,0.19166666666666665,low
8.3,9.6,13.1,0.0,0.0,low
29.6,4.5,6.3,0.0,0.0,low
23.1,14.1,11.2,4.7,0.19583333333333333,low
12.2,3.8,5.3,0.0,0.0,low
4.3,11.1,47.7,6.4,0.26666666666666666,low
0.5,5.1,13.9,0.0,0.0,low
22.7,19.1,22.2,3.9,0.1625,low
29.9,0.6,44.9,3.9,0.1625,low
24.0,4.0,33.9,3.6,0.15,low
18.9,4.8,30.9,1.4,0.05833333333333333,low
-3.1,8.3,35.3,1.5,0.0625,low
38.6,4.7,41.4,3.8,0.15833333333333333,low
30.9,9.8,43.9,2.7,0.1125,low
8.2,17.4,32.1,9.4,0.39166666666666666,medium
39.1,14.2,44.5,7.0,0.2916666666666667,low
22.1,11.6,26.8,5.7,0.23750000000000002,low
21.2,1.8,13.9,0.0,0.0,low
28.7,13.9,44.0,8.8,0.3666666666666667,medium
31.5,3.3,27.1,0.0,0.0,low
24.5,15.7,45.3,7.8,0.325,medium
0.8,5.0,2.0,0.0,0.0,low
10.2,8.3,19.9,0.0,0.0,low
36.8,7.0,47.4,5.6,0.2333333333333333,low
5.1,17.2,12.5,5.0,0.20833333333333334,low
11.7,2.5,47.1,2.5,0.10416666666666667,low
14.4,11.3,47.7,9.4,0.39166666666666666,medium
14.8,2.8,44.1,2.4,0.09999999999999999,low
22.6,14.1,28.2,5.5,0.22916666666666666,low
37.4,18.1,32.3,9.3,0.3875,medium
5.8,8.7,43.5,2.2,0.09166666666666667,low
0.5,9.8,38.8,3.1,0.12916666666666668,low
3.9,18.5,31.5,5.4,0.225,low
34.9,10.4,49.1,6.8,0.2833333333333333,low
24.1,9.8,34.3,3.7,0.15416666666666667,low
7.9,11.6,48.8,5.0,0.20833333333333334,low
31.7,13.8,2.9,2.1,0.08750000000000001,low
33.8,2.1,6.9,0.0,0.0,low
33.1,16.4,22.6,2.3,0.09583333333333333,low
36.4,8.7,19.2,1.2,0.049999999999999996,low
6.4,1.4,39.1,4.4,0.18333333333333335,low
29.0,15.7,8.0,5.9,0.24583333333333335,low
15.7,7.5,48.8,2.6,0.10833333333333334,low
32.9,2.0,15.8,0.0,0.0,low
27.8,12.7,21.4,3.2,0.13333333333333333,low
29.9,17.6,13.7,2.8,0.11666666666666665,low
24.5,17.8,29.0,5.7,0.23750000000000002,low
3.0,19.2,2.9,2.7,0.1125,low
19.5,17.4,7.5,4.9,0.2041666666666667,low
39.3,0.0,37.3,8.3,0.3458333333333334,medium
37.2,7.6,9.3,1.8,0.075,low
-3.1,16.4,11.8,3.2,0.13333333333333333,low
2.4,7.3,39.6,3.1,0.12916666666666668,low
0.9,12.0,4.7,5.6,0.2333333333333333,low
27.7,12.1,21.9,2.7,0.1125,low
31.8,7.3,1.2,0.0,0.0,low
4.6,18.1,17.3,4.0,0.16666666666666666,low
17.8,10.1,34.9,4.8,0.19999999999999998,low
32.8,9.3,4.5,0.0,0.0,low
28.0,20.0,44.4,7.7,0.32083333333333336,medium
19.4,9.9,45.5,4.0,0.16666666666666666,low
21.6,3.6,5.2,0.0,0.0,low
17.9,10.3,49.5,4.3,0.17916666666666667,low
8.4,16.3,14.9,5.5,0.22916666666666666,low
20.4,15.5,4.2,2.1,0.08750000000000001,low
26.0,15.8,0.3,3.0,0.125,low
34.3,14.2,20.4,3.1,0.12916666666666668,low
23.6,5.1,31.5,2.7,0.1125,low
29.3,17.2,16.6,2.5,0.10416666666666667,low
2.2,17.9,41.8,6.0,0.25,low
15.8,3.9,35.8,4.2,0.17500000000000002,low
-4.6,2.6,17.5,0.0,0.0,low
6.1,19.5,36.7,6.6,0.27499999999999997,low
27.7,17.4,47.0,5.5,0.22916666666666666,low
39.6,17.9,4.7,4.8,0.19999999999999998,low
-0.5,17.7,15.3,5.1,0.2125,low
13.1,10.8,23.2,3.4,0.14166666666666666,low
31.0,12.9,24.9,3.6,0.15,low
4.2,10.9,27.1,5.4,0.225,low
20.0,1.0,15.0,0.0,0.0,low
28.0,14.9,33.4,8.4,0.35000000000000003,medium
22.7,10.1,32.3,3.6,0.15,low
3.5,13.0,28.9,4.4,0.18333333333333335,low
11.0,10.1,5.7,3.2,0.13333333333333333,low
30.3,9.8,23.8,0.0,0.0,low
19.9,3.4,17.8,0.0,0.0,low
-4.8,5.6,24.6,0.0,0.0,low
29.2,3.2,46.1,3.1,0.12916666666666668,low
-3.4,3.9,24.0,0.0,0.0,low
28.6,19.5,0.7,2.9,0.12083333333333333,low
4.1,3.1,21.9,0.0,0.0,low
38.1,5.4,41.0,7.3,0.30416666666666664,medium
11.6,11.8,39.0,6.3,0.2625,low
9.7,12.2,25.7,2.7,0.1125,low
1.7,3.1,12.5,0.0,0.0,low
8.8,15.9,23.3,3.0,0.125,low
34.4,15.7,28.2,2.8,0.11666666666666665,low
39.8,4.7,50.0,8.2,0.3416666666666666,medium
11.6,5.8,32.2,2.4,0.09999999999999999,low
15.2,18.8,34.7,4.0,0.16666666666666666,low
27.5,16.5,24.6,2.6,0.10833333333333334,low
34.9,14.0,17.7,5.9,0.24583333333333335,low
21.7,1.6,40.6,4.4,0.18333333333333335,low
12.6,8.4,24.7,0.0,0.0,low
13.6,11.2,49.7,7.9,0.32916666666666666,medium
26.3,3.7,22.9,0.0,0.0,low
-4.9,9.0,3.4,0.0,0.0,low
22.9,12.0,34.1,8.8,0.3666666666666667,medium
11.0,6.5,2.3,0.0,0.0,low
30.7,15.6,12.5,4.7,0.19583333333333333,low
-0.8,16.8,17.7,5.5,0.22916666666666666,low
21.5,6.5,37.0,4.8,0.19999999999999998,low
16.6,16.8,24.7,3.4,0.14166666666666666,low
23.9,2.1,1.4,0.0,0.0,low
-2.1,16.8,30.8,9.7,0.4041666666666666,medium
21.1,3.1,20.6,0.0,0.0,low
20.3,1.7,46.1,3.3,0.13749999999999998,low
20.2,12.8,25.0,3.3,0.13749999999999998,low
22.2,9.4,35.4,3.3,0.13749999999999998,low
25.4,18.2,10.9,4.7,0.19583333333333333,low
31.2,7.3,38.0,2.4,0.09999999999999999,low
7.1,5.7,36.0,4.4,0.18333333333333335,low
32.1,10.0,45.2,4.7,0.19583333333333333,low
17.4,9.1,1.7,0.0,0.0,low
-1.5,6.9,22.4,0.0,0.0,low
-2.4,13.9,34.0,7.5,0.3125,medium
10.0,15.2,4.8,5.1,0.2125,low
30.3,17.1,20.5,3.3,0.13749999999999998,low
26.8,19.5,47.1,7.6,0.31666666666666665,medium
30.5,5.3,21.8,0.0,0.0,low
18.3,14.3,49.3,5.5,0.22916666666666666,low
14.8,7.9,2.8,0.0,0.0,low
1.6,13.5,35.9,7.2,0.3,low
9.8,9.5,29.1,0.0,0.0,low
14.5,19.9,25.0,3.8,0.15833333333333333,low
-1.0,14.6,48.5,4.2,0.17500000000000002,low
4.9,19.0,6.5,4.3,0.17916666666666667,low
21.9,16.7,44.8,4.2,0.17500000000000002,low
28.1,18.1,34.6,5.5,0.22916666666666666,low
39.9,16.3,12.9,7.9,0.32916666666666666,medium
37.0,9.2,45.1,2.6,0.10833333333333334,low
23.9,5.0,21.5,0.0,0.0,low
14.0,7.4,40.7,3.3,0.13749999999999998,low
23.6,0.4,19.4,0.0,0.0,low
30.4,10.5,42.5,8.6,0.35833333333333334,medium
0.3,10.1,31.8,7.6,0.31666666666666665,medium
13.4,10.5,7.1,4.8,0.19999999999999998,low
32.8,19.5,32.5,9.0,0.375,medium
12.3,18.2,9.6,5.1,0.2125,low
20.7,3.2,20.6,0.0,0.0,low
21.4,7.4,8.5,0.0,0.0,low
3.3,8.5,1.1,0.0,0.0,low
11.3,7.2,10.6,0.0,0.0,low
10.1,16.0,26.8,4.7,0.19583333333333333,low
-3.8,10.5,24.1,4.8,0.19999999999999998,low
-3.9,11.4,25.1,5.6,0.2333333333333333,low
32.4,17.1,12.4,5.3,0.22083333333333333,low
7.3,16.1,34.3,5.1,0.2125,low
18.3,2.6,35.2,4.2,0.17500000000000002,low
8.4,14.3,17.9,3.9,0.1625,low
37.3,8.7,44.1,4.3,0.17916666666666667,low
6.7,5.9,32.2,3.1,0.12916666666666668,low
14.3,1.0,35.7,4.6,0.19166666666666665,low
34.3,9.7,13.9,0.0,0.0,low
32.9,7.1,0.0,0.0,0.0,low
3.4,5.0,43.3,4.9,0.2041666666666667,low
31.1,13.9,41.1,9.5,0.3958333333333333,medium
15.6,15.4,6.2,3.8,0.15833333333333333,low
16.7,4.9,18.7,0.0,0.0,low
1.0,1.0,33.1,2.7,0.1125,low
-1.4,17.0,32.6,5.5,0.22916666666666666,low
27.8,0.2,43.0,2.4,0.09999999999999999,low
17.3,18.7,7.0,2.7,0.1125,low
14.7,12.6,21.5,3.1,0.12916666666666668,low
27.8,6.4,4.9,0.0,0.0,low
29.4,4.9,19.5,0.0,0.0,low
2.2,0.2,0.8,0.0,0.0,low
22.5,4.7,44.9,3.7,0.15416666666666667,low
1.1,2.8,26.4,0.0,0.0,low
28.8,12.2,42.5,6.9,0.28750000000000003,low
24.6,3.3,3.0,0.0,0.0,low
38.0,10.6,11.4,8.8,0.3666666666666667,medium
-1.9,11.8,13.0,3.9,0.1625,low
-2.4,6.0,19.3,0.0,0.0,low
7.7,0.7,40.1,3.0,0.125,low
6.8,0.7,19.3,0.0,0.0,low
6.1,0.5,10.2,0.0,0.0,low
35.8,14.8,3.2,6.1,0.25416666666666665,low
6.2,6.4,4.0,0.0,0.0,low
7.2,15.9,38.0,6.6,0.27499999999999997,low
29.2,8.6,22.2,0.0,0.0,low
15.2,9.1,36.3,3.7,0.15416666666666667,low
30.0,10.3,34.1,10.1,0.42083333333333334,medium
-2.1,14.3,6.8,5.9,0.24583333333333335,low
16.9,5.5,7.1,0.0,0.0,low
-3.5,2.4,37.8,1.4,0.05833333333333333,low
-2.2,11.1,36.1,6.8,0.2833333333333333,low
35.8,6.5,18.9,1.7,0.07083333333333333,low
1.3,8.8,3.9,0.0,0.0,low
19.0,12.9,0.6,4.1,0.1708333333333333,low
13.5,9.9,14.4,0.0,0.0,low
10.6,12.4,0.5,3.0,0.125,low
35.5,10.9,11.5,8.0,0.3333333333333333,medium
-4.0,14.8,21.0,4.5,0.1875,low
24.9,14.1,6.1,4.2,0.17500000000000002,low
38.4,10.7,5.2,6.5,0.2708333333333333,low
20.2,13.6,44.8,5.5,0.22916666666666666,low
37.2,17.5,29.3,5.0,0.20833333333333334,low
-2.6,8.6,46.7,3.2,0.13333333333333333,low
13.8,8.3,17.3,0.0,0.0,low
6.7,15.3,33.9,6.1,0.25416666666666665,low
27.9,11.7,10.2,4.6,0.19166666666666665,low
39.2,1.4,30.9,3.8,0.15833333333333333,low
6.5,17.8,6.5,5.7,0.23750000000000002,low
24.4,0.6,0.1,0.0,0.0,low
3.9,15.0,46.6,7.4,0.30833333333333335,medium
20.4,15.2,27.7,3.2,0.13333333333333333,low
15.9,19.1,46.3,5.8,0.24166666666666667,low
38.7,1.1,16.7,2.4,0.09999999999999999,low
22.4,11.9,16.4,3.3,0.13749999999999998,low
10.7,8.6,20.0,0.0,0.0,low
0.1,6.6,35.3,4.9,0.2041666666666667,low
1.8,1.8,28.3,0.0,0.0,low
5.1,11.3,46.3,5.5,0.22916666666666666,low
6.3,9.6,1.3,0.0,0.0,low
33.3,2.1,35.4,4.3,0.17916666666666667,low
20.3,12.2,16.5,5.4,0.225,low
18.6,14.8,9.0,4.8,0.19999999999999998,low
0.2,15.3,25.5,3.7,0.15416666666666667,low
33.7,18.1,25.3,5.3,0.22083333333333333,low
27.5,8.2,6.9,0.0,0.0,low
-2.0,19.1,10.1,5.7,0.23750000000000002,low
26.9,17.3,20.4,4.3,0.17916666666666667,low
19.5,5.9,20.4,0.0,0.0,low
-1.3,3.2,15.9,0.0,0.0,low
15.6,8.7,7.4,0.0,0.0,low
16.8,8.0,0.2,0.0,0.0,low
2.5,11.5,48.5,5.2,0.21666666666666667,low
37.6,11.7,47.2,6.8,0.2833333333333333,low
33.2,15.0,24.2,4.7,0.19583333333333333,low
25.1,10.2,49.8,8.2,0.3416666666666666,medium
15.8,2.1,33.7,3.2,0.13333333333333333,low
13.5,17.2,3.4,3.5,0.14583333333333334,low
24.3,6.2,5.9,0.0,0.0,low
19.5,19.4,45.8,6.0,0.25,low
-2.2,2.4,31.5,2.5,0.10416666666666667,low
18.1,19.2,42.2,4.3,0.17916666666666667,low
31.3,1.8,44.9,4.0,0.16666666666666666,low
15.7,4.6,22.4,0.0,0.0,low
-2.7,0.9,2.4,0.0,0.0,low
30.4,14.1,9.4,3.8,0.15833333333333333,low
4.1,17.0,3.3,4.6,0.19166666666666665,low
6.6,8.7,9.4,0.0,0.0,low
2.4,18.6,20.5,5.9,0.24583333333333335,low
9.9,11.8,5.9,5.5,0.22916666666666666,low
29.1,12.6,8.3,5.0,0.20833333333333334,low
18.4,16.9,22.3,4.5,0.1875,low
4.2,5.9,17.0,0.0,0.0,low
34.5,7.1,23.4,0.0,0.0,low
34.6,18.1,21.5,4.0,0.16666666666666666,low
34.2,18.0,32.2,8.3,0.3458333333333334,medium
5.7,19.5,46.9,8.5,0.3541666666666667,medium
15.3,18.0,5.4,4.2,0.17500000000000002,low
39.3,2.5,5.0,3.8,0.15833333333333333,low
29.7,16.5,42.6,7.0,0.2916666666666667,low
-3.8,8.2,25.3,0.0,0.0,low
-2.1,19.8,38.3,7.3,0.30416666666666664,medium
15.9,9.4,10.8,0.0,0.0,low
35.9,11.1,41.4,8.6,0.35833333333333334,medium
19.2,10.6,46.2,6.7,0.2791666666666667,low
17.4,6.4,31.8,1.9,0.07916666666666666,low
-0.3,1.5,5.3,0.0,0.0,low
24.6,17.9,44.8,6.8,0.2833333333333333,low
32.0,16.1,39.6,6.6,0.27499999999999997,low
12.1,2.8,37.5,3.3,0.13749999999999998,low
29.9,15.5,1.8,3.7,0.15416666666666667,low
38.4,12.5,39.9,9.6,0.39999999999999997,medium
4.2,8.2,6.9,0.0,0.0,low
18.5,5.1,11.1,0.0,0.0,low
7.9,17.2,28.9,4.1,0.1708333333333333,low
30.7,14.0,13.2,5.4,0.225,low
21.0,11.0,33.1,8.2,0.3416666666666666,medium
23.6,12.2,30.4,6.6,0.27499999999999997,low
30.9,1.8,5.4,0.0,0.0,low
12.8,9.5,32.8,3.0,0.125,low
36.2,3.9,46.2,7.0,0.2916666666666667,low
19.0,4.2,8.1,0.0,0.0,low
2.1,13.2,29.9,3.8,0.15833333333333333,low
26.3,18.2,17.1,5.9,0.24583333333333335,low
30.7,8.1,23.0,0.0,0.0,low
9.3,4.2,14.4,0.0,0.0,low
33.6,13.0,17.7,2.3,0.09583333333333333,low
35.8,17.4,1.4,6.4,0.26666666666666666,low
7.5,15.0,49.1,5.5,0.22916666666666666,low
39.3,17.4,31.2,12.0,0.5,medium
1.3,10.7,25.0,3.1,0.12916666666666668,low
4.1,15.0,19.2,3.7,0.15416666666666667,low
3.3,2.8,27.0,0.0,0.0,low
35.2,7.0,19.0,2.7,0.1125,low
24.4,7.8,18.0,0.0,0.0,low
1.8,10.2,23.2,3.3,0.13749999999999998,low
14.8,18.6,13.8,3.7,0.15416666666666667,low
22.7,17.5,9.0,5.4,0.225,low
-1.2,2.7,27.8,0.0,0.0,low
34.7,3.5,42.1,4.8,0.19999999999999998,low
31.2,7.2,7.6,0.0,0.0,low
